id,kural_number,text,active
quote_0913,913,"பொருட்பெண்டிர் பொய்ம்மை முயக்கம் இருட்டறையில்
ஏத஧ல் பிணந்தழீஇ அற்று.",1
quote_0914,914,"பொருட்பொருளார் புன்னலந் தோயார் அருட்பொருள்
ஆயும் அறிவி னவர்.",1
quote_0915,915,"பொதுநலத்தார் புன்னலம் தோயார் மதிநலத்தின்
மாண்ட அறிவி னவர்.",1
quote_0916,916,"தந்நலம் பார஧ப்பார் தோயார் தகைசெருக்கிப்
புன்னலம் பாரிப்பார் தோள்.",1
quote_0917,917,"நிறைநெஞ்சம் இல்லவர் தோய்வார் பிறநெஞ்சிற்
பேணிப் புணர்பவர் தோள்.",1
quote_0918,918,"ஆயும் அறிவினர் அல்லார்க்கு அணங்கென்ப
மாய மகளிர் முயக்கு.",1
quote_0919,919,"வரைவிலா மாணிழையார் மென்தோள் புரையிலாப்
பூரியர்கள் ஆழும் அளறு.",1
quote_0920,920,"இருமனப் பெண்டிரும் கள்ளும் கவறும்
திருநீக்கப் பட்டார் தொடர்பு.",1
quote_0921,921,"உட்கப் படாஅர் ஒளியிழப்பர் எஞ்ஞான்றும்
கட்காதல் கொண்டொழுகு வார்.",1
quote_0922,922,"உண்ணற்க கள்ளை உணில்உண்க சான்றோரான்
எண்ணப் படவேண்டா தார்.",1
quote_0923,923,"ஈன்றாள் முகத்தேயும் இன்னாதால் என்மற்றுச்
சான்றோர் முகத்துக் களி.",1
quote_0924,924,"நாண்என்னும் நல்லாள் புறங்கொடுக்கும் கள்ளென்னும்
பேணாப் பெருங்குற்றத் தார்க்கு.",1
quote_0925,925,"கையறி யாமை உடைத்தே பொருள்கொடுத்து
மெய்யறி யாமை கொளல்.",1
quote_0926,926,"துஞ்சினார் செத்தாரின் வேறல்லர் எஞ்ஞான்றும்
நஞ்சுண்பார் கள்ளுண் பவர்.",1
quote_0927,927,"உள்ளொற்றி உள்ளூர் நகப்படுவர் எஞ்ஞான்றும்
கள்ளொற்றிக் கண்சாய் பவர்",1
quote_0928,928,"களித்தறியேன் என்பது கைவிடுக நெஞ்சத்து
ஒளித்ததூஉம் ஆங்கே மிகும்.",1
quote_0929,929,"களித்தானைக் காரணம் காட்டுதல் கீழ்நீர்க்
குளித்தானைத் தீத்துரீஇ அற்று.",1
quote_0930,930,"கள்ளுண்ணாப் போழ்திற் களித்தானைக் காணுங்கால்
உள்ளான்கொல் உண்டதன் சோர்வு.",1
quote_0931,931,"வேண்டற்க வென்றிடினும் சூதினை வென்றதூஉம்
தூண்டிற்பொன் மீன்விழுங்கி அற்று.",1
quote_0932,932,"ஒன்றெய்தி நூறிழக்கும் சூதர்க்கும் உண்டாங்கொல்
நன்றெய்தி வாழ்வதோர் ஆறு.",1
quote_0933,933,"உருளாயம் ஓவாது கூறின் பொருளாயம்
போஒய்ப் புறமே படும்.",1
